0.070632 0.071032 0.207575 0.204406 0.467184 0.000000 1.000000 (1 , 1)  Correct
0.119415 0.053303 0.724469 0.762007 0.621204 1.000000 0.000000 (0 , 0)  Correct
0.001672 0.632727 0.174393 0.217504 0.019209 0.000000 1.000000 (1 , 1)  Correct
0.630444 0.175672 0.897458 0.818613 0.567610 1.000000 0.000000 (0 , 0)  Correct
0.070780 0.645642 0.857413 0.737980 0.232302 1.000000 0.000000 (0 , 0)  Correct
0.361208 0.317773 0.833805 0.738732 0.251263 1.000000 0.000000 (1 , 0)  Wrong  
0.597883 0.728024 0.510720 0.828136 0.561452 1.000000 0.000000 (0 , 0)  Correct
0.093812 0.360530 0.541256 0.668153 0.179360 1.000000 0.000000 (1 , 0)  Wrong  
0.295194 0.346533 0.568874 0.770552 0.707907 1.000000 0.000000 (0 , 0)  Correct
0.115981 0.128705 0.387446 0.698322 0.239338 1.000000 0.000000 (0 , 0)  Correct
0.079252 0.258292 0.161737 0.163586 0.369383 0.000000 1.000000 (1 , 1)  Correct
0.507881 0.780794 0.618673 0.504221 0.097002 1.000000 0.000000 (0 , 0)  Correct
0.761150 0.376537 0.100329 0.141547 0.414300 0.000000 1.000000 (1 , 1)  Correct
0.963212 0.775654 0.797708 0.788266 0.372005 1.000000 0.000000 (0 , 0)  Correct
0.834223 0.879040 0.283365 0.805568 0.284747 1.000000 0.000000 (0 , 0)  Correct
0.788609 0.487513 0.225125 0.104850 0.302120 0.000000 1.000000 (1 , 1)  Correct
0.979907 0.205950 0.299523 0.648936 0.123177 0.000000 1.000000 (1 , 1)  Correct
0.833733 0.704621 0.912458 0.119325 0.282801 0.000000 1.000000 (1 , 1)  Correct
0.955971 0.460688 0.533632 0.224164 0.070924 0.000000 1.000000 (1 , 1)  Correct
0.637492 0.643831 0.332752 0.431802 0.878562 1.000000 0.000000 (0 , 0)  Correct
0.078244 0.502330 0.716984 0.989847 0.476392 1.000000 0.000000 (0 , 0)  Correct
0.051195 0.061132 0.491923 0.583932 0.750968 1.000000 0.000000 (0 , 0)  Correct
0.037838 0.366295 0.266298 0.569442 0.238148 0.000000 1.000000 (1 , 1)  Correct
0.802700 0.698267 0.307388 0.286867 0.711016 1.000000 0.000000 (0 , 0)  Correct
0.750197 0.790267 0.194840 0.126979 0.473630 0.000000 1.000000 (1 , 1)  Correct
0.272960 0.559774 0.726206 0.455356 0.409722 1.000000 0.000000 (0 , 0)  Correct
0.770359 0.172315 0.934545 0.372256 0.288444 0.000000 1.000000 (1 , 1)  Correct
0.646198 0.739680 0.847355 0.659279 0.647412 1.000000 0.000000 (0 , 0)  Correct
0.243186 0.827907 0.828586 0.951833 0.929026 1.000000 0.000000 (0 , 0)  Correct
0.956483 0.842267 0.465864 0.890873 0.897942 1.000000 0.000000 (0 , 0)  Correct
0.113024 0.771367 0.905577 0.878415 0.164009 1.000000 0.000000 (0 , 0)  Correct
0.276426 0.475879 0.952771 0.124948 0.430132 0.000000 1.000000 (1 , 1)  Correct
0.200126 0.806672 0.968835 0.261469 0.320716 1.000000 0.000000 (0 , 0)  Correct
0.054701 0.987773 0.018881 0.068891 0.079046 0.000000 1.000000 (1 , 1)  Correct
0.092262 0.158099 0.764755 0.657606 0.173463 0.000000 1.000000 (0 , 1)  Wrong  
0.111507 0.689532 0.525809 0.034624 0.268255 0.000000 1.000000 (1 , 1)  Correct
0.446704 0.344192 0.430339 0.176556 0.634989 0.000000 1.000000 (1 , 1)  Correct
0.076946 0.292219 0.613555 0.617632 0.053111 0.000000 1.000000 (1 , 1)  Correct
0.440383 0.760343 0.832967 0.383245 0.206380 1.000000 0.000000 (0 , 0)  Correct
0.298709 0.305511 0.681595 0.677958 0.646071 0.000000 1.000000 (1 , 1)  Correct
0.467338 0.229663 0.857974 0.421027 0.059707 0.000000 1.000000 (1 , 1)  Correct
0.929012 0.678709 0.587806 0.991900 0.929063 1.000000 0.000000 (0 , 0)  Correct
0.979613 0.008502 0.917801 0.034752 0.596593 0.000000 1.000000 (1 , 1)  Correct
0.170336 0.526248 0.623257 0.195175 0.352916 0.000000 1.000000 (1 , 1)  Correct
0.455104 0.136242 0.424613 0.990615 0.991825 1.000000 0.000000 (0 , 0)  Correct
0.459273 0.335926 0.934310 0.287197 0.020924 0.000000 1.000000 (1 , 1)  Correct
0.561001 0.527433 0.656610 0.959473 0.746325 1.000000 0.000000 (0 , 0)  Correct
0.720992 0.390807 0.727094 0.233917 0.034760 0.000000 1.000000 (1 , 1)  Correct
0.621272 0.518292 0.986241 0.781911 0.629280 1.000000 0.000000 (0 , 0)  Correct
0.433840 0.060572 0.335258 0.755874 0.387633 1.000000 0.000000 (0 , 0)  Correct
0.572595 0.196827 0.143534 0.647965 0.882535 0.000000 1.000000 (1 , 1)  Correct
0.107068 0.449109 0.642354 0.349521 0.216623 0.000000 1.000000 (1 , 1)  Correct
0.366270 0.302074 0.752939 0.715828 0.096890 0.000000 1.000000 (1 , 1)  Correct
0.185148 0.183347 0.940191 0.938820 0.728641 1.000000 0.000000 (0 , 0)  Correct
0.469264 0.173781 0.947910 0.640893 0.127525 0.000000 1.000000 (1 , 1)  Correct
0.252197 0.440186 0.174101 0.510442 0.510383 0.000000 1.000000 (1 , 1)  Correct
0.034778 0.969765 0.724611 0.200646 0.127062 0.000000 1.000000 (1 , 1)  Correct
0.601869 0.662609 0.743796 0.335545 0.118751 1.000000 0.000000 (0 , 0)  Correct
0.290614 0.919867 0.203162 0.251116 0.708097 0.000000 1.000000 (1 , 1)  Correct
0.031544 0.321707 0.331298 0.610334 0.410438 0.000000 1.000000 (1 , 1)  Correct
0.997767 0.396578 0.533986 0.624983 0.019360 1.000000 0.000000 (1 , 0)  Wrong  
0.047874 0.119104 0.041719 0.753575 0.337764 0.000000 1.000000 (0 , 1)  Wrong  
0.231845 0.134491 0.574369 0.637697 0.060846 0.000000 1.000000 (0 , 1)  Wrong  
0.031537 0.968998 0.410119 0.214413 0.720739 0.000000 1.000000 (1 , 1)  Correct
0.209429 0.995093 0.635331 0.251663 0.793209 0.000000 1.000000 (1 , 1)  Correct
0.265984 0.150198 0.137116 0.638963 0.033999 0.000000 1.000000 (1 , 1)  Correct
0.739865 0.670964 0.437448 0.723852 0.316521 1.000000 0.000000 (0 , 0)  Correct
0.149385 0.079336 0.742714 0.932780 0.569887 1.000000 0.000000 (0 , 0)  Correct
0.352455 0.479356 0.706647 0.036174 0.023957 0.000000 1.000000 (1 , 1)  Correct
0.582096 0.911905 0.567082 0.166677 0.478013 0.000000 1.000000 (1 , 1)  Correct
0.780951 0.381693 0.171707 0.706626 0.274992 1.000000 0.000000 (0 , 0)  Correct
0.053645 0.983549 0.403912 0.122588 0.052717 0.000000 1.000000 (1 , 1)  Correct
0.280227 0.384900 0.834878 0.616835 0.150816 0.000000 1.000000 (1 , 1)  Correct
0.756344 0.546610 0.657429 0.226636 0.809471 0.000000 1.000000 (1 , 1)  Correct
0.577627 0.292682 0.152816 0.716830 0.337240 0.000000 1.000000 (1 , 1)  Correct
0.517022 0.005700 0.718888 0.275564 0.381076 1.000000 0.000000 (1 , 0)  Wrong  
0.866006 0.240603 0.238921 0.157019 0.622882 0.000000 1.000000 (1 , 1)  Correct
0.388978 0.108943 0.409800 0.620721 0.028857 0.000000 1.000000 (0 , 1)  Wrong  
0.513941 0.240696 0.430516 0.333489 0.198223 0.000000 1.000000 (1 , 1)  Correct
0.949623 0.829221 0.564491 0.421051 0.095799 1.000000 0.000000 (0 , 0)  Correct
0.805009 0.715428 0.296750 0.873994 0.717327 1.000000 0.000000 (0 , 0)  Correct
0.946349 0.490478 0.577802 0.199268 0.170022 0.000000 1.000000 (1 , 1)  Correct
0.001018 0.056476 0.497980 0.681979 0.565671 1.000000 0.000000 (0 , 0)  Correct
0.673340 0.887006 0.933667 0.253729 0.211324 0.000000 1.000000 (1 , 1)  Correct
0.389402 0.498973 0.702322 0.184729 0.039518 0.000000 1.000000 (1 , 1)  Correct
0.978996 0.428695 0.891283 0.357969 0.581428 0.000000 1.000000 (1 , 1)  Correct
0.644345 0.180442 0.240036 0.138357 0.611713 0.000000 1.000000 (1 , 1)  Correct
0.042560 0.638526 0.133606 0.198683 0.271949 0.000000 1.000000 (1 , 1)  Correct
0.822646 0.096029 0.223125 0.849473 1.048672 1.000000 0.000000 (0 , 0)  Correct
0.882027 0.491271 0.194536 0.458823 0.187901 0.000000 1.000000 (1 , 1)  Correct
0.197706 0.213307 0.310352 0.604584 0.048092 0.000000 1.000000 (1 , 1)  Correct
0.203232 0.619129 0.180682 0.063918 0.070298 0.000000 1.000000 (1 , 1)  Correct
0.502880 0.315463 0.044001 0.120917 0.220074 0.000000 1.000000 (1 , 1)  Correct
0.754633 0.889172 0.508470 0.702644 0.426820 1.000000 0.000000 (0 , 0)  Correct
0.259242 0.161381 0.773828 0.507537 0.335031 0.000000 1.000000 (1 , 1)  Correct
0.700851 0.841033 0.827246 0.095044 0.214881 0.000000 1.000000 (1 , 1)  Correct
0.005684 0.743726 0.030113 0.915381 0.344537 1.000000 0.000000 (0 , 0)  Correct
0.404739 0.482757 0.979030 0.922425 0.834875 1.000000 0.000000 (0 , 0)  Correct
0.054970 0.542601 0.365470 0.813052 1.023417 1.000000 0.000000 (0 , 0)  Correct
0.848585 0.393891 0.615399 0.946394 1.145279 1.000000 0.000000 (0 , 0)  Correct
0.961082 0.413584 0.510277 0.823266 0.788291 1.000000 0.000000 (0 , 0)  Correct
0.082309 0.983471 0.738007 0.155558 0.470631 0.000000 1.000000 (1 , 1)  Correct
0.307247 0.208922 0.422884 0.605679 0.403515 0.000000 1.000000 (1 , 1)  Correct
0.048566 0.549264 0.447157 0.438126 0.619326 1.000000 0.000000 (0 , 0)  Correct
0.682059 0.495294 0.267445 0.551951 0.656361 1.000000 0.000000 (0 , 0)  Correct
0.746178 0.740057 0.455550 0.822181 0.137862 1.000000 0.000000 (0 , 0)  Correct
0.252607 0.447051 0.125858 0.694127 0.200274 1.000000 0.000000 (0 , 0)  Correct
0.258153 0.622841 0.619903 0.563091 0.252157 1.000000 0.000000 (0 , 0)  Correct
0.150785 0.622445 0.286846 0.255307 0.007748 0.000000 1.000000 (1 , 1)  Correct
0.376329 0.436923 0.217538 0.518754 0.708311 0.000000 1.000000 (1 , 1)  Correct
0.390838 0.664135 0.555503 0.450769 0.039626 1.000000 0.000000 (0 , 0)  Correct
0.354948 0.102456 0.646273 0.619171 0.256423 1.000000 0.000000 (0 , 0)  Correct
0.093232 0.394805 0.090868 0.563486 0.753840 0.000000 1.000000 (1 , 1)  Correct
0.519580 0.082082 0.631501 0.541627 0.103338 1.000000 0.000000 (0 , 0)  Correct
0.702025 0.120203 0.157037 0.885892 0.538389 1.000000 0.000000 (0 , 0)  Correct
0.050799 0.741784 0.143834 0.043297 0.284024 0.000000 1.000000 (1 , 1)  Correct
0.732658 0.329589 0.293790 0.606624 0.841204 0.000000 1.000000 (1 , 1)  Correct
0.662473 0.059904 0.298862 0.757614 0.200293 1.000000 0.000000 (0 , 0)  Correct
0.192222 0.748205 0.544486 0.736422 0.556076 1.000000 0.000000 (0 , 0)  Correct
0.464624 0.105905 0.134842 0.177026 0.170933 0.000000 1.000000 (1 , 1)  Correct
0.173847 0.522924 0.432351 0.366774 0.678403 0.000000 1.000000 (1 , 1)  Correct
0.279207 0.829675 0.524720 0.224830 0.503826 0.000000 1.000000 (1 , 1)  Correct
0.117881 0.401966 0.461255 0.320744 0.592124 0.000000 1.000000 (1 , 1)  Correct
0.754979 0.475751 0.715564 0.979810 0.953745 1.000000 0.000000 (0 , 0)  Correct
0.538431 0.952615 0.381198 0.023687 0.009824 0.000000 1.000000 (1 , 1)  Correct
0.967068 0.730080 0.922813 0.103444 0.117059 0.000000 1.000000 (1 , 1)  Correct
0.067919 0.064682 0.813082 0.184472 0.180562 0.000000 1.000000 (1 , 1)  Correct
0.834429 0.945845 0.251785 0.245044 0.159890 0.000000 1.000000 (1 , 1)  Correct
0.411724 0.075194 0.508248 0.599587 0.702469 1.000000 0.000000 (0 , 0)  Correct
0.465952 0.167526 0.832129 0.679983 0.506489 0.000000 1.000000 (1 , 1)  Correct
0.918008 0.986856 0.482704 0.691774 0.846666 1.000000 0.000000 (0 , 0)  Correct
0.640342 0.300899 0.328943 0.785673 0.233301 1.000000 0.000000 (0 , 0)  Correct
0.863627 0.099870 0.647885 0.084106 0.566867 0.000000 1.000000 (1 , 1)  Correct
0.894714 0.512645 0.214730 0.606256 0.725938 1.000000 0.000000 (0 , 0)  Correct
0.385706 0.643643 0.357157 0.700600 0.985635 1.000000 0.000000 (0 , 0)  Correct
0.947369 0.378604 0.363359 0.820263 0.390525 1.000000 0.000000 (0 , 0)  Correct
0.739352 0.691443 0.431938 0.415196 0.515738 1.000000 0.000000 (0 , 0)  Correct
0.355067 0.164377 0.745151 0.453272 0.562610 0.000000 1.000000 (1 , 1)  Correct
0.124147 0.085845 0.243160 0.626665 0.786058 1.000000 0.000000 (0 , 0)  Correct
0.066772 0.175417 0.232953 0.587328 0.671545 0.000000 1.000000 (1 , 1)  Correct
0.135800 0.234844 0.165915 0.959781 0.834321 1.000000 0.000000 (0 , 0)  Correct
0.335465 0.484072 0.629655 0.297054 0.130000 0.000000 1.000000 (1 , 1)  Correct
0.263343 0.868921 0.001729 0.747986 0.797380 1.000000 0.000000 (0 , 0)  Correct
0.825523 0.269260 0.292982 0.914201 0.651634 1.000000 0.000000 (0 , 0)  Correct
0.328461 0.469952 0.170191 0.396759 0.031989 0.000000 1.000000 (1 , 1)  Correct
